year,id_,indus10,polviews,racdif1,racdif2,racdif3,racdif4,workwhts,workblks,workhsps,intlwhts,intlblks,intlhsps,marblk,marhisp,marwht,letin1a
2016,271,Hospitals,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,272,Hospitals,"Moderate, middle of the road",NO,NO,NO,NO,3,3,.i:  Inapplicable,5,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2016,273,Travel arrangements and reservation services,Slightly liberal,NO,NO,NO,NO,2,4,.i:  Inapplicable,5,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,274,Computer systems design and related services,Slightly conservative,.d:  Do not Know/Cannot Choose,NO,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2016,275,Building material and supplies dealers,"Moderate, middle of the road",YES,NO,NO,YES,3,5,.i:  Inapplicable,5,4,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a little
2016,276,"Jewelry, luggage, and leather goods stores","Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,277,Elementary and secondary schools,Extremely liberal,YES,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,278,Not specified retail trade,Extremely conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,279,Elementary and secondary schools,Slightly liberal,NO,NO,NO,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,280,"Architectural, engineering, and related services","Moderate, middle of the road",NO,NO,NO,YES,3,5,.i:  Inapplicable,5,5,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,281,Not specified retail trade,Slightly liberal,NO,NO,NO,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,FAVOR,FAVOR,FAVOR,Remain the same as it is
2016,282,Elementary and secondary schools,"Moderate, middle of the road",YES,NO,NO,NO,3,3,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2016,283,.i:  Inapplicable,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,284,Banking and related activities,"Moderate, middle of the road",NO,NO,YES,NO,3,4,.i:  Inapplicable,5,5,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,285,Insurance carriers and related activities,Conservative,NO,NO,YES,YES,3,4,.i:  Inapplicable,4,3,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,286,"Civic, social, advocacy organizations, and grantmaking and giving services",Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,287,Gasoline stations,Extremely liberal,NO,YES,YES,NO,LAZY,HARDWORKING,.i:  Inapplicable,INTELLIGENT,INTELLIGENT,.i:  Inapplicable,FAVOR,FAVOR,FAVOR,Increased a lot
2016,288,Iron and steel mills and steel product manufacturing ,Extremely liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,289,Insurance carriers and related activities,Conservative,NO,NO,NO,YES,2,4,.i:  Inapplicable,6,4,.i:  Inapplicable,STRONGLY OPPOSE,OPPOSE,STRONGLY OPPOSE,Reduced a lot
2016,290,Banking and related activities,Liberal,YES,NO,YES,YES,3,4,.i:  Inapplicable,3,3,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,291,Administration of human resource programs,Liberal,YES,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,292,"Independent artists, performing arts, spectator sports, and related industries",Slightly liberal,YES,NO,YES,NO,3,5,.i:  Inapplicable,5,5,.i:  Inapplicable,STRONGLY OPPOSE,OPPOSE,STRONGLY FAVOR,Reduced a little
2016,293,Labor unions,"Moderate, middle of the road",YES,YES,NO,YES,2,6,.i:  Inapplicable,6,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Reduced a lot
2016,294,Private households,"Moderate, middle of the road",NO,NO,YES,YES,4,4,.i:  Inapplicable,INTELLIGENT,INTELLIGENT,.i:  Inapplicable,FAVOR,FAVOR,FAVOR,Reduced a lot
2016,295,Automotive repair and maintenance,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,296,Child day care services,Conservative,YES,NO,YES,YES,4,5,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,STRONGLY OPPOSE,Increased a lot
2016,297,Pharmaceutical and medicine manufacturing,Extremely liberal,YES,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,298,Clothing stores,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,299,Legal services,Liberal,NO,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2016,300,"Civic, social, advocacy organizations, and grantmaking and giving services","Moderate, middle of the road",YES,NO,YES,NO,2,2,.i:  Inapplicable,5,5,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,301,.i:  Inapplicable,"Moderate, middle of the road",YES,NO,NO,YES,3,6,.i:  Inapplicable,5,5,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,302,Clothing stores,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,303, Restaurants and other food services,"Moderate, middle of the road",YES,NO,NO,YES,4,6,.i:  Inapplicable,5,3,.i:  Inapplicable,OPPOSE,OPPOSE,OPPOSE,Remain the same as it is
2016,304,Services incidental to transportation,Extremely conservative,YES,NO,YES,NO,4,4,.i:  Inapplicable,6,6,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2016,305,"Management, scientific, and technical consulting services","Moderate, middle of the road",YES,NO,NO,NO,4,5,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,306,Insurance carriers and related activities,"Moderate, middle of the road",NO,NO,YES,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a lot
2016,307,Pharmacies and drug stores,"Moderate, middle of the road",NO,NO,YES,NO,3,4,.i:  Inapplicable,5,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2016,308,Private households,Liberal,NO,NO,NO,YES,3,LAZY,.i:  Inapplicable,6,3,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,309,Advertising and related services,Slightly liberal,YES,NO,YES,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,OPPOSE,Remain the same as it is
2016,310,Offices of dentists,"Moderate, middle of the road",NO,NO,NO,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Remain the same as it is
2016,311,Wired telecommunications carriers,Liberal,YES,NO,NO,NO,2,2,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2016,312,Petroleum refining,"Moderate, middle of the road",NO,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,OPPOSE,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Reduced a little
2016,313,"Health and personal care, except drug, stores",Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,314,Newspaper publishers,"Moderate, middle of the road",NO,NO,YES,NO,4,4,.i:  Inapplicable,3,3,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,315,"Residential care facilities, without nursing",Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,316,Investigation and security services,Slightly liberal,NO,NO,YES,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,317,Tobacco manufacturing,"Moderate, middle of the road",YES,NO,NO,NO,3,4,.i:  Inapplicable,6,6,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot
2016,318,Construction,Slightly liberal,NO,NO,YES,YES,3,5,.i:  Inapplicable,2,3,.i:  Inapplicable,OPPOSE,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,319,Automobile dealers,"Moderate, middle of the road",NO,NO,NO,YES,4,4,.i:  Inapplicable,3,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,320,"Periodical, book, and directory publishers",Liberal,YES,NO,YES,NO,3,3,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2016,321,.i:  Inapplicable,Extremely liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,322,Employment services,Conservative,NO,NO,NO,YES,2,4,.i:  Inapplicable,5,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2016,323,Libraries and archives,"Moderate, middle of the road",YES,YES,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,FAVOR,FAVOR,FAVOR,Increased a little
2016,324,.i:  Inapplicable,Extremely conservative,YES,NO,YES,NO,3,3,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,FAVOR,Remain the same as it is
2016,325, Restaurants and other food services,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,326,Not specified wholesale trade,"Moderate, middle of the road",NO,NO,NO,YES,3,4,.i:  Inapplicable,5,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot
2016,327,Real estate,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,328,Beauty salons,"Moderate, middle of the road",YES,YES,YES,YES,HARDWORKING,LAZY,.i:  Inapplicable,UNINTELLIGENT,UNINTELLIGENT,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,329,Not specified manufacturing industries,Slightly liberal,NO,NO,YES,NO,2,5,.i:  Inapplicable,6,4,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a little
2016,330,Banking and related activities,Slightly conservative,NO,NO,YES,NO,5,5,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,331,Building material and supplies dealers,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,332,"Management, scientific, and technical consulting services",Slightly conservative,YES,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little
2016,333,"Management, scientific, and technical consulting services",Slightly conservative,YES,NO,YES,NO,3,4,.i:  Inapplicable,5,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2016,334,Construction,.n:  No answer,NO,NO,NO,NO,4,4,.i:  Inapplicable,5,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,.n:  No answer
2016,335,Real estate,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,336,Not specified manufacturing industries,Slightly conservative,YES,NO,YES,NO,2,3,.i:  Inapplicable,INTELLIGENT,INTELLIGENT,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,337,Miscellaneous retail stores,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,338,"Electric power generation, transmission, and distribution","Moderate, middle of the road",NO,NO,NO,YES,4,4,.i:  Inapplicable,5,5,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,339,Agricultural implement manufacturing,Conservative,NO,NO,NO,YES,4,4,.i:  Inapplicable,6,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2016,340,Construction,"Moderate, middle of the road",NO,NO,YES,YES,5,5,.i:  Inapplicable,5,3,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2016,341,Executive offices and legislative bodies,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,342,Beauty salons,Slightly liberal,YES,NO,YES,NO,5,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2016,343,Other health care services,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,344,Administration of economic programs and space research,Slightly liberal,YES,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is
2016,345,Legal services,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,346,Elementary and secondary schools,"Moderate, middle of the road",.d:  Do not Know/Cannot Choose,NO,YES,NO,HARDWORKING,HARDWORKING,.i:  Inapplicable,INTELLIGENT,INTELLIGENT,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a lot
2016,347,.n:  No answer,Liberal,YES,NO,YES,YES,HARDWORKING,6,.i:  Inapplicable,6,6,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,348,Printing and related support activities,"Moderate, middle of the road",NO,NO,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a lot
2016,349,Railroad rolling stock manufacturing,"Moderate, middle of the road",NO,NO,NO,YES,4,5,.i:  Inapplicable,4,3,.i:  Inapplicable,FAVOR,FAVOR,FAVOR,Reduced a little
2016,350,Services incidental to transportation,"Moderate, middle of the road",NO,NO,NO,NO,4,4,.i:  Inapplicable,3,3,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,351,Private households,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,352,Offices of other health practitioners,Liberal,YES,YES,YES,NO,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,STRONGLY FAVOR,STRONGLY FAVOR,STRONGLY FAVOR,.d:  Do not Know/Cannot Choose
2016,353,Insurance carriers and related activities,"Moderate, middle of the road",NO,NO,NO,YES,4,5,.i:  Inapplicable,4,4,.i:  Inapplicable,FAVOR,FAVOR,FAVOR,Reduced a lot
2016,354,"Resin, synthetic rubber and fibers, and filaments manufacturing",Extremely conservative,NO,NO,NO,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,OPPOSE,OPPOSE,STRONGLY FAVOR,Reduced a lot
2016,355,Automotive equipment rental and leasing,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,356,Elementary and secondary schools,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,357,Libraries and archives,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,358,Executive offices and legislative bodies,"Moderate, middle of the road",NO,NO,YES,NO,3,3,.i:  Inapplicable,5,5,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is
2016,359,Outpatient care centers,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
2016,360,Construction,Slightly conservative,NO,NO,NO,YES,4,4,.i:  Inapplicable,4,4,.i:  Inapplicable,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little
2016,361,"Justice, public order, and safety activities","Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable
