year,id_,indus10,polviews,racdif1,racdif2,racdif3,racdif4,workwhts,workblks,intlwhts,intlblks,marblk,marwht,letin1a,ballot
2012,1522,Elementary and secondary schools,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1523,Grocery stores,"Moderate, middle of the road",YES,NO,NO,NO,4,4,4,4,STRONGLY OPPOSE,STRONGLY FAVOR,Remain the same as it is,Ballot a
2012,1524,Automobile dealers,Extremely conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1525,Traveler accommodation,"Moderate, middle of the road",YES,NO,YES,YES,3,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little,Ballot b
2012,1526,"Farm product raw materials, merchant wholesalers ","Moderate, middle of the road",NO,YES,NO,YES,HARDWORKING,4,5,3,OPPOSE,STRONGLY FAVOR,Reduced a lot,Ballot b
2012,1527,Rail transportation,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1528,Grocery stores,"Moderate, middle of the road",NO,NO,NO,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little,Ballot a
2012,1529,Legal services,Conservative,NO,NO,NO,YES,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1530,Hospitals,Liberal,YES,YES,YES,YES,4,4,4,4,STRONGLY OPPOSE,FAVOR,Remain the same as it is,Ballot a
2012,1531,"Colleges and universities, including junior colleges",Extremely conservative,NO,NO,NO,YES,4,4,4,4,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Reduced a little,Ballot b
2012,1532,Home health care services,"Moderate, middle of the road",YES,NO,NO,YES,6,LAZY,6,4,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a lot,Ballot b
2012,1533,Services to buildings and dwellings,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1534, Restaurants and other food services,"Moderate, middle of the road",NO,NO,NO,YES,5,5,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little,Ballot a
2012,1535,Landscaping services,"Moderate, middle of the road",NO,YES,.d:  Do not Know/Cannot Choose,YES,2,4,4,4,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot,Ballot b
2012,1536,Hospitals,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1537,Miscellaneous retail stores,"Moderate, middle of the road",NO,NO,NO,YES,4,5,6,6,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Reduced a little,Ballot a
2012,1538,Support activities for mining,Slightly conservative,NO,NO,NO,YES,4,5,5,5,FAVOR,FAVOR,Remain the same as it is,Ballot b
2012,1539,Crop production,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,NO,NO,YES,HARDWORKING,LAZY,INTELLIGENT,.d:  Do not Know/Cannot Choose,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot a
2012,1540, Restaurants and other food services,"Moderate, middle of the road",NO,NO,NO,YES,2,LAZY,6,3,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little,Ballot b
2012,1541,"Residential care facilities, without nursing",Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1542,Offices of physicians,"Moderate, middle of the road",YES,YES,YES,YES,4,4,6,4,STRONGLY OPPOSE,STRONGLY OPPOSE,Remain the same as it is,Ballot a
2012,1543,"Colleges and universities, including junior colleges",Conservative,YES,NO,NO,YES,4,5,INTELLIGENT,INTELLIGENT,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is,Ballot a
2012,1544,.i:  Inapplicable,"Moderate, middle of the road",NO,YES,YES,YES,4,5,6,4,NEITHER FAVOR NOR OPPOSE,FAVOR,Reduced a little,Ballot b
2012,1545,Cut and sew apparel manufacturing,"Moderate, middle of the road",NO,NO,YES,NO,6,LAZY,INTELLIGENT,INTELLIGENT,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot,Ballot a
2012,1546,"Machinery, equipment, and supplies, merchant wholesalers",.d:  Do not Know/Cannot Choose,YES,NO,NO,.d:  Do not Know/Cannot Choose,4,LAZY,5,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1547,Construction,Slightly liberal,NO,NO,YES,NO,3,3,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1548,.i:  Inapplicable,"Moderate, middle of the road",NO,NO,NO,YES,2,6,6,3,FAVOR,STRONGLY FAVOR,Increased a little,Ballot b
2012,1549,Fuel dealers,"Moderate, middle of the road",NO,NO,NO,YES,3,4,5,3,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot,Ballot a
2012,1550,Support activities for mining,.d:  Do not Know/Cannot Choose,YES,NO,NO,NO,4,4,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot,Ballot a
2012,1551,Construction,"Moderate, middle of the road",NO,NO,NO,YES,3,5,2,5,STRONGLY FAVOR,FAVOR,Remain the same as it is,Ballot b
2012,1552,"Petroleum and petroleum products, merchant wholesalers",Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1553,Executive offices and legislative bodies,Conservative,NO,NO,YES,YES,4,4,4,4,STRONGLY FAVOR,STRONGLY FAVOR,Increased a little,Ballot a
2012,1554,Scientific research and development services,Slightly conservative,.d:  Do not Know/Cannot Choose,NO,YES,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little,Ballot b
2012,1555,.i:  Inapplicable,Liberal,YES,NO,NO,YES,2,6,4,4,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a lot,Ballot a
2012,1556,Other personal services,"Moderate, middle of the road",YES,NO,YES,NO,.n:  No answer,.n:  No answer,.n:  No answer,.n:  No answer,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot,Ballot b
2012,1557,Hospitals,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1558,"Colleges and universities, including junior colleges",Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1559,Travel arrangements and reservation services,Liberal,NO,NO,NO,YES,3,3,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little,Ballot a
2012,1560,Construction,Conservative,NO,NO,NO,NO,3,2,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1561,Elementary and secondary schools,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1562,Elementary and secondary schools,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1563,Insurance carriers and related activities,Liberal,.d:  Do not Know/Cannot Choose,NO,.d:  Do not Know/Cannot Choose,NO,3,3,5,5,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Reduced a little,Ballot b
2012,1564,Support activities for agriculture and forestry,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1565,Hospitals,Slightly conservative,NO,NO,NO,YES,4,4,4,4,STRONGLY FAVOR,STRONGLY FAVOR,Reduced a lot,Ballot b
2012,1566,Executive offices and legislative bodies,Liberal,NO,NO,NO,YES,3,4,5,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot,Ballot a
2012,1567,"Miscellaneous nondurable goods, merchant wholesalers",Liberal,YES,NO,YES,NO,6,5,4,4,STRONGLY FAVOR,STRONGLY FAVOR,Remain the same as it is,Ballot b
2012,1568,"Justice, public order, and safety activities",Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1569,Elementary and secondary schools,.n:  No answer,YES,NO,YES,NO,4,3,4,4,STRONGLY FAVOR,NEITHER FAVOR NOR OPPOSE,Increased a little,Ballot b
2012,1570, Restaurants and other food services,Liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1571,Construction,Slightly liberal,NO,NO,YES,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot,Ballot a
2012,1572,Hospitals,"Moderate, middle of the road",YES,NO,YES,NO,3,2,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1573,Services to buildings and dwellings,Slightly liberal,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1574,"Colleges and universities, including junior colleges","Moderate, middle of the road",YES,NO,YES,NO,4,4,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1575,Insurance carriers and related activities,Conservative,NO,NO,NO,YES,2,4,.n:  No answer,.n:  No answer,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1576,Business support services,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1577, Restaurants and other food services,.d:  Do not Know/Cannot Choose,YES,YES,.d:  Do not Know/Cannot Choose,YES,4,4,5,4,STRONGLY FAVOR,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1578,Printing and related support activities,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1579,Medical equipment and supplies manufacturing,Conservative,NO,NO,YES,NO,3,4,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a little,Ballot a
2012,1580,Administration of economic programs and space research,Extremely conservative,NO,NO,NO,YES,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot a
2012,1581,"Periodical, book, and directory publishers",Slightly conservative,NO,NO,NO,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1582,Hospitals,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1583,Insurance carriers and related activities,"Moderate, middle of the road",NO,NO,YES,YES,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot,Ballot a
2012,1584,"Civic, social, advocacy organizations, and grantmaking and giving services","Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1585,Other telecommunications services,Liberal,NO,YES,YES,YES,3,5,6,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little,Ballot b
2012,1586,Offices of physicians,"Moderate, middle of the road",YES,NO,NO,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1587,"Colleges and universities, including junior colleges","Moderate, middle of the road",YES,NO,YES,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1588,"Justice, public order, and safety activities",Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1589,Child day care services,Slightly liberal,NO,NO,NO,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1590,"Civic, social, advocacy organizations, and grantmaking and giving services",Liberal,YES,NO,YES,NO,4,3,5,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot a
2012,1591,"Civic, social, advocacy organizations, and grantmaking and giving services","Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1592,Construction,"Moderate, middle of the road",NO,NO,NO,YES,3,6,6,6,FAVOR,FAVOR,Increased a little,Ballot b
2012,1593,Personal and household goods repair and maintenance,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1594,Drycleaning and laundry services,"Moderate, middle of the road",NO,NO,NO,YES,2,5,5,5,STRONGLY FAVOR,STRONGLY FAVOR,Increased a lot,Ballot a
2012,1595,Offices of physicians,Conservative,NO,NO,YES,NO,4,5,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot,Ballot b
2012,1596,Child day care services,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1597,Private households,Conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1598,"Civic, social, advocacy organizations, and grantmaking and giving services",Liberal,NO,NO,NO,NO,2,3,INTELLIGENT,INTELLIGENT,STRONGLY FAVOR,STRONGLY FAVOR,Increased a little,Ballot a
2012,1599,.i:  Inapplicable,"Moderate, middle of the road",YES,YES,NO,YES,HARDWORKING,2,2,3,STRONGLY OPPOSE,FAVOR,Increased a little,Ballot b
2012,1600,"Groceries and related products, merchant wholesalers",Extremely conservative,NO,YES,NO,YES,4,3,6,3,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little,Ballot a
2012,1601,.i:  Inapplicable,"Moderate, middle of the road",NO,NO,NO,NO,4,4,4,4,STRONGLY FAVOR,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1602,Hospitals,"Moderate, middle of the road",NO,NO,NO,YES,4,5,4,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Reduced a lot,Ballot b
2012,1603,"Groceries and related products, merchant wholesalers",Extremely liberal,YES,NO,YES,YES,6,6,4,5,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1604,Elementary and secondary schools,Extremely liberal,YES,NO,YES,NO,4,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot a
2012,1605,"Groceries and related products, merchant wholesalers","Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1606,Labor unions,Liberal,YES,NO,NO,YES,3,6,4,4,NEITHER FAVOR NOR OPPOSE,FAVOR,Reduced a little,Ballot b
2012,1607,.i:  Inapplicable,Liberal,NO,NO,NO,NO,3,5,6,4,NEITHER FAVOR NOR OPPOSE,FAVOR,Increased a lot,Ballot a
2012,1608, Restaurants and other food services,"Moderate, middle of the road",YES,NO,NO,YES,4,4,4,4,STRONGLY FAVOR,STRONGLY FAVOR,Increased a little,Ballot b
2012,1609,Real estate,"Moderate, middle of the road",NO,NO,NO,YES,3,4,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1610,Nursing care facilities,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1611,Individual and family services,Liberal,NO,NO,NO,YES,4,6,6,6,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a lot,Ballot a
2012,1612,Construction,Slightly conservative,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1613, Restaurants and other food services,"Moderate, middle of the road",YES,NO,YES,YES,3,5,5,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Increased a little,Ballot b
2012,1614,Construction,"Moderate, middle of the road",NO,NO,YES,YES,.n:  No answer,.n:  No answer,.n:  No answer,.n:  No answer,FAVOR,FAVOR,Remain the same as it is,Ballot a
2012,1615,Furniture and home furnishings stores,.d:  Do not Know/Cannot Choose,NO,NO,NO,YES,4,LAZY,6,4,STRONGLY OPPOSE,STRONGLY FAVOR,Reduced a lot,Ballot b
2012,1616,Landscaping services,"Moderate, middle of the road",NO,NO,NO,NO,3,6,6,2,OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot a
2012,1617,Not specified manufacturing industries,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1618,Executive offices and legislative bodies,"Moderate, middle of the road",YES,NO,YES,YES,2,2,INTELLIGENT,INTELLIGENT,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot a
2012,1619,Furniture and home furnishings stores,Slightly conservative,NO,NO,NO,YES,HARDWORKING,2,6,6,FAVOR,OPPOSE,Reduced a little,Ballot b
2012,1620,Construction,"Moderate, middle of the road",NO,YES,YES,YES,2,4,2,4,OPPOSE,STRONGLY FAVOR,Reduced a little,Ballot a
2012,1621,Construction,Slightly liberal,YES,NO,NO,NO,4,5,5,4,OPPOSE,OPPOSE,Reduced a lot,Ballot b
2012,1622,Elementary and secondary schools,Slightly conservative,NO,NO,NO,YES,4,4,4,4,NEITHER FAVOR NOR OPPOSE,STRONGLY FAVOR,Remain the same as it is,Ballot a
2012,1623,Furniture and home furnishings stores,Slightly liberal,NO,NO,YES,YES,2,6,2,2,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot b
2012,1624,"Other amusement, gambling, and recreation industries",.d:  Do not Know/Cannot Choose,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1625,Real estate,"Moderate, middle of the road",NO,NO,NO,.n:  No answer,.d:  Do not Know/Cannot Choose,.n:  No answer,.n:  No answer,.n:  No answer,STRONGLY FAVOR,STRONGLY FAVOR,.d:  Do not Know/Cannot Choose,Ballot a
2012,1626, Restaurants and other food services,"Moderate, middle of the road",NO,NO,YES,NO,2,4,4,2,STRONGLY OPPOSE,STRONGLY FAVOR,Reduced a lot,Ballot b
2012,1627,.i:  Inapplicable,"Moderate, middle of the road",.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c
2012,1628,"Forestry, except logging","Moderate, middle of the road",YES,NO,YES,YES,5,5,4,4,NEITHER FAVOR NOR OPPOSE,NEITHER FAVOR NOR OPPOSE,Remain the same as it is,Ballot a
